"","hh_ID","freq_mean","pct_meat_mean","pct_fish_mean","pct_protein_mean","meat_calories_mean","fish_calories_mean","protein_calories_mean","calories_total_grams_mean","avg_calories_pp_mean","freq_sd","pct_meat_sd","pct_fish_sd","pct_protein_sd","meat_calories_sd","fish_calories_sd","protein_calories_sd","calories_total_grams_sd","avg_calories_pp_sd","freq_var","pct_meat_var","pct_fish_var","pct_protein_var","meat_calories_var","fish_calories_var","protein_calories_var","calories_total_grams_var","avg_calories_pp_var","numChildren","hh_members","sex","age","maritalStatus","literacy","education","attendingCollege","occupationType","canCarry20L","canWalk5Km","canStandOwn","pctCanCarry20L","pctCanWalk5Km","pctCanStandOwn","totalCultivablePlot","totalOwnPlot"
"42",113135,3.14457831325301,0.144578313253012,0.253012048192771,0.397590361445783,605.421686746988,932.530120481928,1537.95180722892,4353.55421686747,870.710843373494,2.32763111087312,0.271464816449609,0.311654216723567,0.337204477965768,2044.147088644,1836.02888240042,2531.130451696,3153.83269833672,630.766539667343,5.41786658830443,0.0736931465700198,0.0971283508015804,0.113706859960166,4178537.32001176,3371002.05700852,6406621.36350279,9946660.68909786,397866.427563914,1,5,"0",27,"2","4","6","0","self","1","1","1",0.6,0.8,1,2,2
"43",113139,3.3,0.05,0.1,0.15,100,1942.5,2042.5,9834,1966.8,0.978720969859186,0.153896752812773,0.205195670417031,0.235081172990814,447.213595499958,5978.88884677624,5961.38947508752,6626.93479195639,1325.38695839128,0.957894736842106,0.0236842105263158,0.0421052631578947,0.0552631578947368,2e+05,35747111.8421053,35538164.4736842,43916264.7368421,1756650.58947368,1,5,"0",31,"2","4","3","0","farming","1","1","1",0.8,0.8,1,1,1
"44",113143,6.26315789473684,0.0850202429149798,0.0566801619433198,0.1417004048583,335.02024291498,358.461539619847,693.481782534827,3677.80567004323,1225.93522334775,2.97270423603962,0.128339559865109,0.0904199694999486,0.132965182628467,1966.91597038305,2042.74262496145,2792.9188612526,4015.59319220165,1338.53106406722,8.83697047496792,0.0164710426263699,0.00817577088437164,0.0176797397914215,3868758.4345479,4172797.43183439,7800395.76554053,16124988.6852562,1791665.40947291,0,3,"0",25,"1","4","4","1","nonearning","1","1","1",0.333333333333333,0.333333333333333,0.666666666666667,1,1
"45",113145,1.75,0.232142857142857,0.142857142857143,0.375,1712.47142857143,455.363392857143,2167.83482142857,6176.07321428571,1544.01830357143,0.639602149066831,0.368834598484146,0.281461861041206,0.384353057392904,4363.98410653361,1450.00360016767,4422.54653740785,4967.53660242693,1241.88415060673,0.409090909090909,0.136038961038961,0.0792207792207791,0.147727272727273,19044357.2820779,2102510.44049919,19558917.8755382,24676419.8964513,1542276.24352821,2,4,"0",35,"2","4","2","0","farming","1","1","1",0.25,0.75,1,1,1
"46",113146,3.4,0.6,0,0.6,900,0,900,3300,660,1.34164078649987,0.223606797749979,0,0.223606797749979,876.783895837509,0,876.783895837509,2483.69684140396,496.739368280792,1.8,0.05,0,0.05,768750,0,768750,6168750,246750,1,5,"0",30,"2","2","2","0","farming","1","1","1",0.8,1,1,0,0
"47",113147,3.57894736842105,0.0789473684210526,0.0526315789473684,0.131578947368421,72.3684210526316,78.9473684210526,151.315789473684,3982.10526315789,1327.36842105263,1.40715505489139,0.172147895880114,0.132005000120825,0.196278800365032,252.741019147272,339.441428882121,409.100338267987,2844.90645634913,948.302152116376,1.9800853485064,0.0296348980559507,0.017425320056899,0.0385253674727359,63878.0227596017,115220.483641536,167363.086770981,8093492.74537696,899276.971708551,1,3,"0",29,"2","4","2","0","wage","1","1","1",0.333333333333333,0.666666666666667,1,1,0
"48",114149,8,0.125,0.25,0.375,2428.125,2212.5,4640.625,7815.25,1302.54166666667,0,0,0,0,6867.77461227434,5602.66199485311,8141.05487965604,8745.7177562181,1457.61962603635,0,0,0,0,47166328.125,31389821.4285714,66276774.5535714,76487579.0714286,2124654.97420635,0,6,"0",37,"2","4","6","0","trader","1","1","1",0.666666666666667,0.833333333333333,0.833333333333333,1,1
"49",114150,18.0506912442396,0.152073732718894,0.142857142857143,0.294930875576037,1237.67281105991,984.331797235023,2222.00460829493,5232.44147465438,581.382386072709,6.63968233158889,0.118788408104124,0.0936057193330368,0.14497846422377,3862.26860134472,3145.78545078392,4729.19053004033,5152.57040974172,572.507823304635,44.0853814644137,0.014110685899912,0.00876203069185526,0.0210187550886829,14917118.7489333,9895966.10236382,22365243.0694231,26548981.827346,327765.207745012,2,9,"0",40,"2","4","6","0","farming","1","1","1",0.333333333333333,0.555555555555556,0.888888888888889,1,0
"50",114154,1.66666666666667,0,0.333333333333333,0.333333333333333,0,1666.66666666667,1666.66666666667,6377.58333333333,2125.86111111111,0.516397779494322,0,0.516397779494322,0.516397779494322,0,2581.98889747161,2581.98889747161,6678.84436423448,2226.28145474483,0.266666666666667,0,0.266666666666667,0.266666666666667,0,6666666.66666667,6666666.66666667,44606962.0416667,4956329.11574074,1,3,"0",28,"2","4","2","0","wage","1","1","1",0.333333333333333,0.666666666666667,0.666666666666667,1,0
"51",114155,1.13333333333333,0,0,0,0,0,0,5666.66666666667,2833.33333333333,0.351865775274498,0,0,0,0,0,0,2581.98889747161,1290.99444873581,0.123809523809524,0,0,0,0,0,0,6666666.66666667,1666666.66666667,0,2,"0",55,"2","4","2","0","farming","1","1","1",0.5,1,1,1,1
"52",115162,1,0,0.333333333333333,0.333333333333333,0,145.6,145.6,312.45,78.1125,0,0,0.577350269189626,0.577350269189626,0,252.186597582029,252.186597582029,271.955451315101,67.9888628287751,0,0,0.333333333333333,0.333333333333333,0,63598.08,63598.08,73959.7675,4622.48546875,1,4,"0",25,"2","4","2","0","trader","1","1","1",0.75,0.75,0.75,0,1
